DATASET;%TRAININGDATA;%DEFECTTRAIN;%DEFECTTEST;CLASSIFIER;TP;FP;TN;FN;PRECISION;RECALL;ROC;KAPPA
BOOK SMOTE RUN BEST FIRST ;0.523794997;0.329644729;0.122580645;CostSensitiveThreshold RandomForest;74;149;395;2;0.331838565;0.973684211;0.849893576;0.38198
BOOK SMOTE RUN ;0.363636364;0.32885906;0.331428571;CostSensitiveLearning NaiveBayes;159;344;7;15;0.31610338;0.913793103;0.781993975;-0.04487
BOOK SMOTE RUN ;0.363636364;0.32885906;0.331428571;CostSensitiveThreshold NaiveBayes;159;344;7;15;0.31610338;0.913793103;0.466868062;-0.04487
BOOK RUN BEST FIRST ;0.612568639;0.155876494;0.025974026;Random Forest;12;26;574;4;0.315789474;0.75;0.948020833;0.42336
BOOK SMOTE RUN ;0.363636364;0.32885906;0.331428571;NaiveBayes;159;346;5;15;0.314851485;0.913793103;0.781993975;-0.04863
AVRO SMOTE RUN ;0.493674026;0.079396985;0.059440559;CostSensitiveLearning NaiveBayes;5;11;258;12;0.3125;0.294117647;0.743713099;0.26040
BOOK SMOTE RUN ;0.712934716;0.274711168;0.052132701;CostSensitiveLearning RandomForest;26;58;542;7;0.30952381;0.787878788;0.92;0.39949
AVRO SMOTE RUN BEST FIRST ;0.878690151;0.077075099;0.056074766;CostSensitiveLearning RandomForest;13;29;274;5;0.30952381;0.722222222;0.914191419;0.38506
BOOK SMOTE RUN BEST FIRST ;0.211104332;0.411849711;0.214;CostSensitiveThreshold RandomForest;98;219;174;9;0.309148265;0.91588785;0.679317971;0.20922
BOOK RUN ;0.165039658;0.247689464;0.104783599;Random Forest;35;79;314;11;0.307017544;0.760869565;0.829212302;0.33877
AVRO SMOTE RUN ;0.716199454;0.076896432;0.073619632;IBK;24;55;247;0;0.303797468;1;0.908940397;0.39804
AVRO SMOTE RUN ;0.716199454;0.076896432;0.073619632;CostSensitiveLearning IBK;24;55;247;0;0.303797468;1;0.908940397;0.39804
AVRO SMOTE RUN ;0.716199454;0.076896432;0.073619632;CostSensitiveThreshold IBK;24;55;247;0;0.303797468;1;0.908940397;0.39804
BOOK SMOTE RUN BEST FIRST ;0.211104332;0.411849711;0.214;Random Forest;106;246;147;1;0.301136364;0.990654206;0.779327483;0.19895
BOOK SMOTE RUN ;0.211104332;0.411849711;0.214;Random Forest;104;242;151;3;0.300578035;0.971962617;0.789362916;0.19649
AVRO RUN ;0.473827834;0.040837696;0.028880866;CostSensitiveLearning NaiveBayes;3;7;262;5;0.3;0.375;0.839219331;0.31123
AVRO RUN ;0.473827834;0.040837696;0.028880866;CostSensitiveThreshold NaiveBayes;3;7;262;5;0.3;0.375;0.674488848;0.31123
AVRO RUN BEST FIRST ;0.473827834;0.040837696;0.028880866;NaiveBayes;3;7;262;5;0.3;0.375;0.725836431;0.31123
AVRO RUN BEST FIRST ;0.542545274;0.039323274;0.030927835;CostSensitiveLearning NaiveBayes;3;7;275;6;0.3;0.333333333;0.729117415;0.29277
AVRO RUN BEST FIRST ;0.542545274;0.039323274;0.030927835;CostSensitiveThreshold NaiveBayes;3;7;275;6;0.3;0.333333333;0.654255319;0.29277
BOOK SMOTE RUN BEST FIRST ;0.211104332;0.411849711;0.214;CostSensitiveLearning RandomForest;106;250;143;1;0.297752809;0.990654206;0.824142113;0.19197
AVRO SMOTE RUN BEST FIRST ;0.797072687;0.076563959;0.082066869;IBK;22;52;250;5;0.297297297;0.814814815;0.845535933;0.35850
AVRO SMOTE RUN BEST FIRST ;0.797072687;0.076563959;0.082066869;CostSensitiveLearning IBK;22;52;250;5;0.297297297;0.814814815;0.845535933;0.35850
AVRO SMOTE RUN BEST FIRST ;0.797072687;0.076563959;0.082066869;CostSensitiveThreshold IBK;22;52;250;5;0.297297297;0.814814815;0.821314692;0.35850
AVRO SMOTE RUN BEST FIRST ;0.878690151;0.077075099;0.056074766;NaiveBayes;8;19;284;10;0.296296296;0.444444444;0.806472314;0.30906
BOOK SMOTE RUN ;0.523794997;0.329644729;0.122580645;CostSensitiveLearning RandomForest;75;179;365;1;0.295275591;0.986842105;0.934682179;0.32768
AVRO SMOTE RUN ;0.716199454;0.076896432;0.073619632;NaiveBayes;10;24;278;14;0.294117647;0.416666667;0.849130795;0.28294
BOOK SMOTE RUN ;0.211104332;0.411849711;0.214;CostSensitiveLearning RandomForest;106;263;130;1;0.287262873;0.990654206;0.849099902;0.16999
AVRO RUN ;0.104440585;0.035629454;0.056962025;NaiveBayes;2;5;144;7;0.285714286;0.222222222;0.554064131;0.21066
AVRO RUN ;0.143636815;0.041450777;0.056962025;CostSensitiveLearning NaiveBayes;2;5;144;7;0.285714286;0.222222222;0.648769575;0.21066
AVRO RUN ;0.143636815;0.041450777;0.056962025;CostSensitiveThreshold NaiveBayes;2;5;144;7;0.285714286;0.222222222;0.594332588;0.21066
AVRO SMOTE RUN ;0.107417514;0.062355658;0.074534161;CostSensitiveLearning NaiveBayes;2;5;144;10;0.285714286;0.166666667;0.582774049;0.16465
AVRO SMOTE RUN ;0.107417514;0.062355658;0.074534161;CostSensitiveThreshold NaiveBayes;2;5;144;10;0.285714286;0.166666667;0.56655481;0.16465
AVRO RUN BEST FIRST ;0.225254279;0.046255507;0.039130435;CostSensitiveLearning NaiveBayes;2;5;216;7;0.285714286;0.222222222;0.668426345;0.22341
AVRO RUN BEST FIRST ;0.225254279;0.046255507;0.039130435;CostSensitiveThreshold NaiveBayes;2;5;216;7;0.285714286;0.222222222;0.599798894;0.22341
AVRO SMOTE RUN BEST FIRST ;0.107417514;0.062355658;0.074534161;CostSensitiveLearning NaiveBayes;2;5;144;10;0.285714286;0.166666667;0.590324385;0.16465
AVRO SMOTE RUN BEST FIRST ;0.107417514;0.062355658;0.074534161;CostSensitiveThreshold NaiveBayes;2;5;144;10;0.285714286;0.166666667;0.56655481;0.16465
AVRO SMOTE RUN BEST FIRST ;0.236417762;0.091290661;0.08677686;CostSensitiveLearning NaiveBayes;2;5;216;19;0.285714286;0.095238095;0.711700065;0.10398
AVRO SMOTE RUN BEST FIRST ;0.236417762;0.091290661;0.08677686;CostSensitiveThreshold NaiveBayes;2;5;216;19;0.285714286;0.095238095;0.53630683;0.10398
AVRO SMOTE RUN BEST FIRST ;0.878690151;0.077075099;0.056074766;CostSensitiveLearning NaiveBayes;6;15;288;12;0.285714286;0.333333333;0.806472314;0.26320
BOOK RUN BEST FIRST ;0.165039658;0.247689464;0.104783599;CostSensitiveThreshold RandomForest;6;15;378;40;0.285714286;0.130434783;0.546133422;0.12139
BOOK SMOTE RUN ;0.523794997;0.329644729;0.122580645;Random Forest;76;192;352;0;0.28358209;1;0.958530863;0.31009
BOOK RUN BEST FIRST ;0.432885906;0.188865398;0.076400679;NaiveBayes;35;89;455;10;0.282258065;0.777777778;0.885130719;0.34023
AVRO SMOTE RUN ;0.564624163;0.076889279;0.053691275;Random Forest;16;41;241;0;0.280701754;1;0.994126773;0.38695
AVRO SMOTE RUN ;0.493674026;0.079396985;0.059440559;NaiveBayes;5;13;256;12;0.277777778;0.294117647;0.743713099;0.23920
BOOK RUN ;0.612568639;0.155876494;0.025974026;CostSensitiveThreshold RandomForest;3;8;592;13;0.272727273;0.1875;0.587083333;0.20541
AVRO RUN BEST FIRST ;0.614735798;0.038337369;0.030927835;CostSensitiveLearning NaiveBayes;3;8;274;6;0.272727273;0.333333333;0.728723404;0.27535
AVRO RUN BEST FIRST ;0.614735798;0.038337369;0.030927835;CostSensitiveThreshold NaiveBayes;3;8;274;6;0.272727273;0.333333333;0.65248227;0.27535
AVRO SMOTE RUN BEST FIRST ;0.147357976;0.065656566;0.128654971;Random Forest;19;51;98;3;0.271428571;0.863636364;0.922971324;0.27015
BOOK RUN ;0.612568639;0.155876494;0.025974026;Random Forest;13;35;565;3;0.270833333;0.8125;0.934375;0.38218
AVRO SMOTE RUN BEST FIRST ;0.638551228;0.074203574;0.099041534;Random Forest;26;71;211;5;0.268041237;0.838709677;0.912091055;0.30138
AVRO RUN BEST FIRST ;0.225254279;0.046255507;0.039130435;IBK;4;11;210;5;0.266666667;0.444444444;0.752388135;0.29905
AVRO RUN BEST FIRST ;0.225254279;0.046255507;0.039130435;CostSensitiveLearning IBK;4;11;210;5;0.266666667;0.444444444;0.752388135;0.29905
AVRO RUN BEST FIRST ;0.225254279;0.046255507;0.039130435;CostSensitiveThreshold IBK;4;11;210;5;0.266666667;0.444444444;0.697335344;0.29905
AVRO SMOTE RUN ;0.797072687;0.076563959;0.082066869;NaiveBayes;9;25;277;18;0.264705882;0.333333333;0.796418935;0.22410
AVRO SMOTE RUN ;0.296452493;0.090376569;0.057377049;CostSensitiveLearning NaiveBayes;5;14;216;9;0.263157895;0.357142857;0.68136646;0.25372
AVRO SMOTE RUN ;0.296452493;0.090376569;0.057377049;CostSensitiveThreshold NaiveBayes;5;14;216;9;0.263157895;0.357142857;0.648136646;0.25372
BOOK RUN BEST FIRST ;0.165039658;0.247689464;0.104783599;Random Forest;30;84;309;16;0.263157895;0.652173913;0.802881956;0.26530
BOOK RUN ;0.165039658;0.247689464;0.104783599;IBK;31;91;302;15;0.254098361;0.673913043;0.744413099;0.25579
BOOK RUN ;0.165039658;0.247689464;0.104783599;CostSensitiveLearning IBK;31;91;302;15;0.254098361;0.673913043;0.744413099;0.25579
BOOK RUN ;0.165039658;0.247689464;0.104783599;CostSensitiveThreshold IBK;31;91;302;15;0.254098361;0.673913043;0.72118044;0.25579
AVRO RUN ;0.182833044;0.044776119;0.052631579;CostSensitiveThreshold NaiveBayes;2;6;156;7;0.25;0.222222222;0.592592593;0.19544
AVRO RUN ;0.34160258;0.043572985;0.037878788;Random Forest;1;3;251;9;0.25;0.1;0.580511811;0.12389
AVRO RUN ;0.34160258;0.043572985;0.037878788;NaiveBayes;1;3;251;9;0.25;0.1;0.794488189;0.12389
AVRO SMOTE RUN ;0.107417514;0.062355658;0.074534161;NaiveBayes;2;6;143;10;0.25;0.166666667;0.582774049;0.14927
BOOK SMOTE RUN ;0.906040268;0.227272727;0.025993884;Random Forest;16;48;589;1;0.25;0.941176471;0.985409548;0.36915
AVRO RUN BEST FIRST ;0.104440585;0.035629454;0.056962025;NaiveBayes;2;6;143;7;0.25;0.222222222;0.587994034;0.19197
AVRO RUN BEST FIRST ;0.143636815;0.041450777;0.056962025;NaiveBayes;2;6;143;7;0.25;0.222222222;0.602908277;0.19197
AVRO RUN BEST FIRST ;0.182833044;0.044776119;0.052631579;NaiveBayes;2;6;156;7;0.25;0.222222222;0.637174211;0.19544
AVRO RUN BEST FIRST ;0.686926321;0.037558685;0.038216561;CostSensitiveLearning NaiveBayes;4;12;290;8;0.25;0.333333333;0.732339956;0.25309
AVRO RUN BEST FIRST ;0.686926321;0.037558685;0.038216561;CostSensitiveThreshold NaiveBayes;4;12;290;8;0.25;0.333333333;0.646799117;0.25309
AVRO RUN BEST FIRST ;0.764822625;0.037625689;0.038216561;CostSensitiveLearning NaiveBayes;4;12;290;8;0.25;0.333333333;0.694398455;0.25309
AVRO RUN BEST FIRST ;0.764822625;0.037625689;0.038216561;CostSensitiveThreshold NaiveBayes;4;12;290;8;0.25;0.333333333;0.646799117;0.25309
AVRO SMOTE RUN BEST FIRST ;0.878690151;0.077075099;0.056074766;CostSensitiveThreshold NaiveBayes;5;15;288;13;0.25;0.277777778;0.614136414;0.21694
BOOK RUN ;0.298962782;0.183673469;0.200455581;CostSensitiveLearning NaiveBayes;78;235;116;10;0.249201278;0.886363636;0.756798757;0.11076
BOOK RUN ;0.298962782;0.183673469;0.200455581;CostSensitiveThreshold NaiveBayes;78;235;116;10;0.249201278;0.886363636;0.608423983;0.11076
AVRO SMOTE RUN ;0.878690151;0.077075099;0.056074766;NaiveBayes;7;22;281;11;0.24137931;0.388888889;0.769526953;0.24567
BOOK RUN BEST FIRST ;0.800488103;0.125381098;0.025993884;CostSensitiveLearning NaiveBayes;6;19;618;11;0.24;0.352941176;0.854372518;0.26290
BOOK RUN BEST FIRST ;0.800488103;0.125381098;0.025993884;CostSensitiveThreshold NaiveBayes;6;19;618;11;0.24;0.352941176;0.66155693;0.26290
AVRO RUN BEST FIRST ;0.842718928;0.037680306;0.038095238;CostSensitiveLearning NaiveBayes;4;13;290;8;0.235294118;0.333333333;0.722359736;0.24201
AVRO RUN BEST FIRST ;0.842718928;0.037680306;0.038095238;CostSensitiveThreshold NaiveBayes;4;13;290;8;0.235294118;0.333333333;0.645214521;0.24201
BOOK SMOTE RUN BEST FIRST ;0.712934716;0.274711168;0.052132701;CostSensitiveLearning NaiveBayes;12;39;561;21;0.235294118;0.363636364;0.859747475;0.23744
BOOK SMOTE RUN BEST FIRST ;0.712934716;0.274711168;0.052132701;CostSensitiveThreshold NaiveBayes;12;39;561;21;0.235294118;0.363636364;0.649318182;0.23744
AVRO SMOTE RUN ;0.296452493;0.090376569;0.057377049;NaiveBayes;5;17;213;9;0.227272727;0.357142857;0.681677019;0.22331
AVRO SMOTE RUN ;0.147357976;0.065656566;0.128654971;IBK;17;58;91;5;0.226666667;0.772727273;0.714612569;0.18921
AVRO SMOTE RUN ;0.147357976;0.065656566;0.128654971;CostSensitiveLearning IBK;17;58;91;5;0.226666667;0.772727273;0.714612569;0.18921
AVRO SMOTE RUN ;0.147357976;0.065656566;0.128654971;CostSensitiveThreshold IBK;17;58;91;5;0.226666667;0.772727273;0.691732764;0.18921
AVRO RUN ;0.182833044;0.044776119;0.052631579;CostSensitiveLearning NaiveBayes;2;7;155;7;0.222222222;0.222222222;0.673182442;0.17901
AVRO SMOTE RUN ;0.493674026;0.079396985;0.059440559;IBK;16;56;213;1;0.222222222;0.941176471;0.854253225;0.29140
AVRO SMOTE RUN ;0.493674026;0.079396985;0.059440559;CostSensitiveLearning IBK;16;56;213;1;0.222222222;0.941176471;0.854253225;0.29140
AVRO SMOTE RUN ;0.493674026;0.079396985;0.059440559;CostSensitiveThreshold IBK;16;56;213;1;0.222222222;0.941176471;0.866499016;0.29140
AVRO RUN BEST FIRST ;0.282312081;0.044815466;0.037656904;CostSensitiveLearning NaiveBayes;2;7;223;7;0.222222222;0.222222222;0.834541063;0.19179
AVRO RUN BEST FIRST ;0.282312081;0.044815466;0.037656904;CostSensitiveThreshold NaiveBayes;2;7;223;7;0.222222222;0.222222222;0.59589372;0.19179
AVRO RUN BEST FIRST ;0.686926321;0.037558685;0.038216561;NaiveBayes;4;14;288;8;0.222222222;0.333333333;0.732339956;0.23142
AVRO RUN BEST FIRST ;0.764822625;0.037625689;0.038216561;NaiveBayes;4;14;288;8;0.222222222;0.333333333;0.694398455;0.23142
AVRO RUN BEST FIRST ;0.842718928;0.037680306;0.038095238;NaiveBayes;4;14;289;8;0.222222222;0.333333333;0.722359736;0.23154
AVRO SMOTE RUN BEST FIRST ;0.107417514;0.062355658;0.074534161;NaiveBayes;2;7;142;10;0.222222222;0.166666667;0.590324385;0.13523
BOOK SMOTE RUN BEST FIRST ;0.523794997;0.329644729;0.122580645;Random Forest;76;273;271;0;0.217765043;1;0.944828754;0.19573
BOOK SMOTE RUN BEST FIRST ;0.523794997;0.329644729;0.122580645;CostSensitiveLearning RandomForest;76;273;271;0;0.217765043;1;0.923217396;0.19573
AVRO SMOTE RUN ;0.878690151;0.077075099;0.056074766;CostSensitiveLearning NaiveBayes;5;18;285;13;0.217391304;0.277777778;0.769526953;0.19314
AVRO SMOTE RUN ;0.878690151;0.077075099;0.056074766;CostSensitiveThreshold NaiveBayes;5;18;285;13;0.217391304;0.277777778;0.609185919;0.19314
BOOK SMOTE RUN BEST FIRST ;0.712934716;0.274711168;0.052132701;NaiveBayes;20;72;528;13;0.217391304;0.606060606;0.859747475;0.26348
BOOK OVERSAMPLED RUN ;1.31909701;0.609851989;0.197674419;NaiveBayes;153;558;63;0;0.215189873;1;0.905612916;0.04273
BOOK SMOTE RUN ;0.211104332;0.411849711;0.214;IBK;107;392;1;0;0.214428858;1;0.501272265;0.00109
BOOK SMOTE RUN ;0.211104332;0.411849711;0.214;CostSensitiveLearning IBK;107;392;1;0;0.214428858;1;0.501272265;0.00109
BOOK SMOTE RUN ;0.211104332;0.411849711;0.214;CostSensitiveThreshold IBK;107;392;1;0;0.214428858;1;0.501272265;0.00109
BOOK SMOTE RUN BEST FIRST ;0.211104332;0.411849711;0.214;IBK;107;392;1;0;0.214428858;1;0.501272265;0.00109
BOOK SMOTE RUN BEST FIRST ;0.211104332;0.411849711;0.214;CostSensitiveLearning IBK;107;392;1;0;0.214428858;1;0.501272265;0.00109
BOOK SMOTE RUN BEST FIRST ;0.211104332;0.411849711;0.214;CostSensitiveThreshold IBK;107;392;1;0;0.214428858;1;0.501272265;0.00109
AVRO RUN ;0.542545274;0.039323274;0.030927835;CostSensitiveLearning NaiveBayes;3;11;271;6;0.214285714;0.333333333;0.825453113;0.23195
AVRO RUN ;0.542545274;0.039323274;0.030927835;CostSensitiveThreshold NaiveBayes;3;11;271;6;0.214285714;0.333333333;0.647163121;0.23195
AVRO RUN BEST FIRST ;0.282312081;0.044815466;0.037656904;NaiveBayes;3;11;219;6;0.214285714;0.333333333;0.834541063;0.22536
AVRO RUN BEST FIRST ;0.542545274;0.039323274;0.030927835;NaiveBayes;3;11;271;6;0.214285714;0.333333333;0.729117415;0.23195
BOOK RUN ;0.612568639;0.155876494;0.025974026;IBK;11;41;559;5;0.211538462;0.6875;0.843177083;0.29554
BOOK RUN ;0.612568639;0.155876494;0.025974026;CostSensitiveLearning IBK;11;41;559;5;0.211538462;0.6875;0.843177083;0.29554
BOOK RUN ;0.612568639;0.155876494;0.025974026;CostSensitiveThreshold IBK;11;41;559;5;0.211538462;0.6875;0.809583333;0.29554
AVRO RUN ;0.686926321;0.037558685;0.038216561;CostSensitiveLearning NaiveBayes;4;15;287;8;0.210526316;0.333333333;0.822847682;0.22160
AVRO RUN ;0.686926321;0.037558685;0.038216561;CostSensitiveThreshold NaiveBayes;4;15;287;8;0.210526316;0.333333333;0.64183223;0.22160
BOOK SMOTE RUN BEST FIRST ;0.211104332;0.411849711;0.214;NaiveBayes;101;387;6;6;0.206967213;0.943925234;0.82731683;-0.01778
BOOK RUN BEST FIRST ;0.165039658;0.247689464;0.104783599;IBK;25;96;297;21;0.20661157;0.543478261;0.708236531;0.17398
BOOK RUN BEST FIRST ;0.165039658;0.247689464;0.104783599;CostSensitiveLearning IBK;25;96;297;21;0.20661157;0.543478261;0.708236531;0.17398
BOOK RUN BEST FIRST ;0.165039658;0.247689464;0.104783599;CostSensitiveThreshold IBK;25;96;297;21;0.20661157;0.543478261;0.649601726;0.17398
AVRO RUN ;0.143636815;0.041450777;0.056962025;NaiveBayes;2;8;141;7;0.2;0.222222222;0.648769575;0.16017
AVRO RUN ;0.182833044;0.044776119;0.052631579;NaiveBayes;2;8;154;7;0.2;0.222222222;0.673182442;0.16422
AVRO RUN ;0.225254279;0.046255507;0.039130435;CostSensitiveLearning NaiveBayes;2;8;213;7;0.2;0.222222222;0.728004022;0.17661
AVRO RUN ;0.225254279;0.046255507;0.039130435;CostSensitiveThreshold NaiveBayes;2;8;213;7;0.2;0.222222222;0.593011564;0.17661
AVRO RUN ;0.407095014;0.042656917;0.029739777;NaiveBayes;3;12;249;5;0.2;0.375;0.832136015;0.23104
AVRO SMOTE RUN ;0.236417762;0.091290661;0.08677686;CostSensitiveLearning NaiveBayes;2;8;213;19;0.2;0.095238095;0.653307477;0.07738
AVRO SMOTE RUN ;0.236417762;0.091290661;0.08677686;CostSensitiveThreshold NaiveBayes;2;8;213;19;0.2;0.095238095;0.5295195;0.07738
AVRO SMOTE RUN ;0.564624163;0.076889279;0.053691275;CostSensitiveLearning NaiveBayes;4;16;266;12;0.2;0.25;0.800088652;0.17288
AVRO SMOTE RUN ;0.564624163;0.076889279;0.053691275;CostSensitiveThreshold NaiveBayes;4;16;266;12;0.2;0.25;0.596631206;0.17288
AVRO RUN BEST FIRST ;0.614735798;0.038337369;0.030927835;NaiveBayes;3;12;270;6;0.2;0.333333333;0.728723404;0.21984
BOOK SMOTE RUN ;0.211104332;0.411849711;0.214;CostSensitiveLearning NaiveBayes;97;389;4;10;0.199588477;0.906542056;0.71308649;-0.03639
BOOK SMOTE RUN ;0.211104332;0.411849711;0.214;CostSensitiveThreshold NaiveBayes;97;389;4;10;0.199588477;0.906542056;0.458360087;-0.03639
BOOK SMOTE RUN ;0.211104332;0.411849711;0.214;NaiveBayes;97;391;2;10;0.198770492;0.906542056;0.71308649;-0.03849
BOOK RUN BEST FIRST ;0.612568639;0.155876494;0.025974026;IBK;11;45;555;5;0.196428571;0.6875;0.840625;0.27632
BOOK RUN BEST FIRST ;0.612568639;0.155876494;0.025974026;CostSensitiveLearning IBK;11;45;555;5;0.196428571;0.6875;0.840625;0.27632
BOOK RUN BEST FIRST ;0.612568639;0.155876494;0.025974026;CostSensitiveThreshold IBK;11;45;555;5;0.196428571;0.6875;0.80625;0.27632
BOOK OVERSAMPLED RUN ;1.555216595;0.547273441;0.18537859;NaiveBayes;142;586;38;0;0.195054945;1;0.821325388;0.02348
BOOK RUN ;0.298962782;0.183673469;0.200455581;NaiveBayes;81;344;7;7;0.190588235;0.920454545;0.756798757;-0.02448
AVRO RUN ;0.764822625;0.037625689;0.038216561;CostSensitiveLearning NaiveBayes;4;17;285;8;0.19047619;0.333333333;0.806291391;0.20369
AVRO RUN ;0.764822625;0.037625689;0.038216561;CostSensitiveThreshold NaiveBayes;4;17;285;8;0.19047619;0.333333333;0.638520971;0.20369
AVRO RUN ;0.842718928;0.037680306;0.038095238;CostSensitiveLearning NaiveBayes;4;17;286;8;0.19047619;0.333333333;0.809543454;0.20382
AVRO RUN ;0.842718928;0.037680306;0.038095238;CostSensitiveThreshold NaiveBayes;4;17;286;8;0.19047619;0.333333333;0.638613861;0.20382
AVRO RUN ;0.473827834;0.040837696;0.028880866;NaiveBayes;3;13;256;5;0.1875;0.375;0.839219331;0.21996
AVRO RUN ;0.614735798;0.038337369;0.030927835;CostSensitiveLearning NaiveBayes;3;13;269;6;0.1875;0.333333333;0.853624901;0.20867
AVRO RUN ;0.614735798;0.038337369;0.030927835;CostSensitiveThreshold NaiveBayes;3;13;269;6;0.1875;0.333333333;0.643617021;0.20867
BOOK SMOTE RUN BEST FIRST ;0.523794997;0.329644729;0.122580645;NaiveBayes;75;331;213;1;0.184729064;0.986842105;0.892064145;0.13195
AVRO RUN ;0.282312081;0.044815466;0.037656904;IBK;2;9;221;7;0.181818182;0.222222222;0.645652174;0.16543
AVRO RUN ;0.282312081;0.044815466;0.037656904;CostSensitiveLearning IBK;2;9;221;7;0.181818182;0.222222222;0.645652174;0.16543
AVRO RUN ;0.282312081;0.044815466;0.037656904;CostSensitiveThreshold IBK;2;9;221;7;0.181818182;0.222222222;0.591545894;0.16543
AVRO SMOTE RUN ;0.189779211;0.079738562;0.138297872;IBK;26;117;45;0;0.181818182;1;0.638888889;0.09615
AVRO SMOTE RUN ;0.189779211;0.079738562;0.138297872;CostSensitiveLearning IBK;26;117;45;0;0.181818182;1;0.638888889;0.09615
AVRO SMOTE RUN ;0.189779211;0.079738562;0.138297872;CostSensitiveThreshold IBK;26;117;45;0;0.181818182;1;0.638888889;0.09615
AVRO RUN BEST FIRST ;0.225254279;0.046255507;0.039130435;NaiveBayes;2;9;212;7;0.181818182;0.222222222;0.668174962;0.16402
AVRO SMOTE RUN BEST FIRST ;0.236417762;0.091290661;0.08677686;NaiveBayes;2;9;212;19;0.181818182;0.095238095;0.711700065;0.06949
BOOK SMOTE RUN BEST FIRST ;0.906040268;0.227272727;0.025993884;CostSensitiveLearning NaiveBayes;6;27;610;11;0.181818182;0.352941176;0.855111275;0.21300
BOOK SMOTE RUN BEST FIRST ;0.906040268;0.227272727;0.025993884;CostSensitiveThreshold NaiveBayes;6;27;610;11;0.181818182;0.352941176;0.655277496;0.21300
AVRO SMOTE RUN ;0.564624163;0.076889279;0.053691275;IBK;16;73;209;0;0.179775281;1;0.870567376;0.23515
AVRO SMOTE RUN ;0.564624163;0.076889279;0.053691275;CostSensitiveLearning IBK;16;73;209;0;0.179775281;1;0.870567376;0.23515
AVRO SMOTE RUN ;0.564624163;0.076889279;0.053691275;CostSensitiveThreshold IBK;16;73;209;0;0.179775281;1;0.870567376;0.23515
AVRO SMOTE RUN BEST FIRST ;0.189779211;0.079738562;0.138297872;CostSensitiveThreshold RandomForest;26;122;40;0;0.175675676;1;0.62345679;0.08315
BOOK SMOTE RUN ;0.712934716;0.274711168;0.052132701;Random Forest;29;138;462;4;0.173652695;0.878787879;0.91770202;0.22229
BOOK SMOTE RUN BEST FIRST ;0.712934716;0.274711168;0.052132701;CostSensitiveThreshold RandomForest;25;119;481;8;0.173611111;0.757575758;0.779621212;0.21598
AVRO SMOTE RUN ;0.878690151;0.077075099;0.056074766;IBK;17;81;222;1;0.173469388;0.944444444;0.844792813;0.21912
AVRO SMOTE RUN ;0.878690151;0.077075099;0.056074766;CostSensitiveLearning IBK;17;81;222;1;0.173469388;0.944444444;0.844792813;0.21912
AVRO SMOTE RUN ;0.878690151;0.077075099;0.056074766;CostSensitiveThreshold IBK;17;81;222;1;0.173469388;0.944444444;0.838558856;0.21912
AVRO RUN ;0.686926321;0.037558685;0.038216561;NaiveBayes;4;20;282;8;0.166666667;0.333333333;0.822847682;0.18046
AVRO SMOTE RUN ;0.564624163;0.076889279;0.053691275;NaiveBayes;4;20;262;12;0.166666667;0.25;0.799756206;0.14491
AVRO RUN ;0.764822625;0.037625689;0.038216561;NaiveBayes;4;21;281;8;0.16;0.333333333;0.806291391;0.17353
AVRO RUN ;0.842718928;0.037680306;0.038095238;NaiveBayes;4;21;282;8;0.16;0.333333333;0.809543454;0.17368
AVRO SMOTE RUN BEST FIRST ;0.878690151;0.077075099;0.056074766;Random Forest;18;95;208;0;0.159292035;1;0.996883022;0.19714
BOOK RUN BEST FIRST ;0.800488103;0.125381098;0.025993884;NaiveBayes;7;37;600;10;0.159090909;0.411764706;0.854372518;0.19949
AVRO RUN ;0.282312081;0.044815466;0.037656904;NaiveBayes;3;16;214;6;0.157894737;0.333333333;0.762318841;0.17197
AVRO RUN ;0.542545274;0.039323274;0.030927835;NaiveBayes;3;16;266;6;0.157894737;0.333333333;0.825453113;0.17986
BOOK RUN BEST FIRST ;0.165039658;0.247689464;0.104783599;NaiveBayes;42;230;163;4;0.154411765;0.913043478;0.781142826;0.10344
AVRO RUN ;0.225254279;0.046255507;0.039130435;NaiveBayes;2;11;210;7;0.153846154;0.222222222;0.728004022;0.14215
AVRO RUN ;0.282312081;0.044815466;0.037656904;CostSensitiveThreshold NaiveBayes;2;11;219;7;0.153846154;0.222222222;0.587198068;0.14371
AVRO SMOTE RUN ;0.296452493;0.090376569;0.057377049;CostSensitiveLearning RandomForest;2;11;219;12;0.153846154;0.142857143;0.65;0.09833
AVRO SMOTE RUN BEST FIRST ;0.189779211;0.079738562;0.138297872;IBK;26;146;16;0;0.151162791;1;0.549382716;0.02942
AVRO SMOTE RUN BEST FIRST ;0.189779211;0.079738562;0.138297872;CostSensitiveLearning IBK;26;146;16;0;0.151162791;1;0.549382716;0.02942
AVRO SMOTE RUN BEST FIRST ;0.189779211;0.079738562;0.138297872;CostSensitiveThreshold IBK;26;146;16;0;0.151162791;1;0.549382716;0.02942
BOOK RUN ;0.165039658;0.247689464;0.104783599;CostSensitiveThreshold RandomForest;3;17;376;43;0.15;0.065217391;0.510980197;0.02926
AVRO RUN ;0.282312081;0.044815466;0.037656904;CostSensitiveLearning NaiveBayes;2;12;218;7;0.142857143;0.222222222;0.762318841;0.13422
AVRO RUN ;0.614735798;0.038337369;0.030927835;NaiveBayes;3;18;264;6;0.142857143;0.333333333;0.853624901;0.16379
